punteggio,prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
718,27.6,-0.8,27.60,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,4 se- 5,Abano Terme,2020-07-31,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
718,27.6,+3.1,27.60,e,ZAETTA Chiara,1992,AF,ANA ATL.FELTRE,5 se- 2,Trento,2009-05-28,https://www.fidal.it/atleta/ZAETTA-Chiara/eKmRlJKmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
717,27.61,+0.2,27.61,e,CASSOL Anita,2005,AF,ANA ATL.FELTRE,5 se- 2,Lana,2022-04-23,https://www.fidal.it/atleta/CASSOL-Anita/eKmRlJWjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
716,23.62,-0.6,23.62,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,4 se- 1,Saronno,2011-06-12,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
716,23.62,-1.4,23.62,e,ZIVOJINOVIC Milan,2001,JM,ANA ATL.FELTRE,6 se- 1,San Biagio Di Callalta,2020-07-12,https://www.fidal.it/atleta/ZIVOJINOVIC-Milan/eK6Rkpqja2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
716,27.62,-2.5,27.62,e,DALLA SANTA Angela,1999,JF,ANA ATL.FELTRE,1 se- 5,San Biagio Di Callalta,2018-04-29,https://www.fidal.it/atleta/DALLA-SANTA-Angela/eKmRlJifcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
715,23.63,+0.5,23.63,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,2 se- 9,Bassano Del Grappa,2017-09-12,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
715,23.63,-0.8,23.63,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,4 se- 2,Bassano,2014-04-27,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
715,23.63,+0.8,23.63,e,ZABOT Alex,1998,AM,ANA ATL.FELTRE,5 se- 1,Vicenza,2015-05-03,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
715,23.63,+0.1,23.63,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,1 se- 2,Vicenza,2013-05-19,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
714,23.64,+0.3,23.64,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,5 se- 1,Marcon,2014-04-06,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
713,23.65,-0.6,23.65,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,5 se- 1,Vicenza,2014-05-04,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
712,23.66,+0.1,23.66,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,4 se- 4,Vicenza,2014-05-11,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
712,23.66,+2.2,23.66,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,6 se- 4,San Biagio Di Callalta,2019-05-12,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
711,27.69,-1.3,27.69,e,CURIC Tea,1995,AF,ANA ATL.FELTRE,3 se- 3,Marcon,2012-05-06,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
710,23.67,-0.2,23.67,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,5 se- 2,Conegliano,2016-09-25,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
710,23.67,-2.9,23.67,e,MANISCALCHI Stefano,1990,SM,ANA ATL.FELTRE,3 se- 1,Marcon,2016-04-17,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
708,23.69,-0.9,23.69,e,VELLO Michele,1997,JM,ANA ATL.FELTRE,1 se- 7,Vicenza,2016-05-08,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
708,23.69,+0.6,23.69,e,MARIN Pietro,2001,AM,ANA ATL.FELTRE,1 se- 4,Bolzano,2018-06-09,https://www.fidal.it/atleta/MARIN-Pietro/eKmRlJilaWw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
707,23.7,-0.3,23.70,e,DE PAOLI Jacopo,1988,AM,ANA ATL.FELTRE,3 se- 1,Arzignano,2005-09-14,https://www.fidal.it/atleta/DE-PAOLI-Jacopo/eKiRlJWjbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
706,27.75,+0.6,27.75,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,1 se- 1,Abano Terme,2020-07-31,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
706,23.71,-0.3,23.71,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,5 se- 1,Trento,2013-09-24,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
706,23.71,-1.3,23.71,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,5 se- 2,Caorle,2014-06-01,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
704,23.72,+0.5,23.72,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,5 se- 2,Trento,2014-09-17,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
703,23.73,-1.5,23.73,e,MANISCALCHI Stefano,1990,PM,ANA ATL.FELTRE,4 se- 2,Feltre,2011-06-04,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
702,23.74,+1.8,23.74,e,CRIVELLER Marco,2003,JM,ANA ATL.FELTRE,3 se- 5,Padova,2022-05-15,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
702,23.74,+1.1,23.74,e,DE PAOLI Federico,2002,JM,ANA ATL.FELTRE,4 se- 4,Treviso,2021-04-18,https://www.fidal.it/atleta/DE-PAOLI-Federico/eKmRlJmfcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
701,23.75,-0.1,23.75,e,MANISCALCHI Stefano,1990,AM,ANA ATL.FELTRE,5 se- 1,Mestre Venezia,2006-09-21,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
701,23.75,-1.9,23.75,e,PARANI Aire,1994,JM,ANA ATL.FELTRE,5 se- 2,Marcon,2012-05-06,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
701,23.75,,23.5,m,VELLO Michele,1997,AM,ANA ATL.FELTRE,3 se- 1,Feltre,2013-08-28,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
700,23.76,-2.3,23.76,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,4 se- 4,Caorle,2018-05-06,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
698,27.85,-0.9,27.85,e,RENTO Ilaria,2001,PF,ANA ATL.FELTRE,1 se- 6,Treviso,2021-04-18,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
697,27.86,+0.0,27.86,e,CURIC Tea,1995,AF,ANA ATL.FELTRE,4 se- 2,Vicenza,2011-05-22,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
694,23.81,+0.4,23.81,e,ZABOT Alex,1998,AM,ANA ATL.FELTRE,1 se- 1,Trento,2014-10-05,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
694,23.81,+0.4,23.81,e,CRIVELLER Marco,2003,JM,ANA ATL.FELTRE,4 se- 2,Lana,2022-04-23,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
691,23.83,+1.0,23.83,e,SCOPEL Luca,1994,SM,ANA ATL.FELTRE,2 se- 1,Chiari,2018-06-07,https://www.fidal.it/atleta/SCOPEL-Luca/eKmRlJOmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
690,23.84,-0.4,23.84,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,4 se- 3,Vicenza,2014-05-11,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
690,23.84,-1.3,23.84,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,2 se- 3,Feltre,2011-06-04,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
689,23.85,-1.4,23.85,e,GIAZZON Francesco,2000,AM,ANA ATL.FELTRE,1 se- 9,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/GIAZZON-Francesco/eKmRlJakaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
688,27.97,+0.5,27.97,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,1 se- 5,Trento,2018-06-03,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
688,27.97,-0.7,27.97,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,4 se- 8,San Biagio Di Callalta,2020-07-12,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
688,23.86,+3.2,23.86,e,SCOPEL Luca,1994,JM,ANA ATL.FELTRE,3 se- 1,Marcon,2013-09-12,https://www.fidal.it/atleta/SCOPEL-Luca/eKmRlJOmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
688,23.86,,23.86,e,ZABOT Julian,2002,CM,ANA ATL.FELTRE,2 se- 3,Bassano Del Grappa,2017-09-12,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
688,27.97,-0.6,27.97,e,CURIC Tea,1995,AF,ANA ATL.FELTRE,3 ba- 2,Marcon,2012-09-11,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,23.87,+0.6,23.87,e,GIAZZON Francesco,2000,AM,ANA ATL.FELTRE,3 se- 5,Arzignano,2017-06-25,https://www.fidal.it/atleta/GIAZZON-Francesco/eKmRlJakaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,23.87,+0.8,23.87,e,DALLA SEGA Davide,1999,PM,ANA ATL.FELTRE,2 se- 1,Treviso,2021-04-18,https://www.fidal.it/atleta/DALLA-SEGA-Davide/eKmRlJala2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
685,23.88,+1.1,23.88,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,4 se- 7,Arzignano,2016-09-12,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
685,23.88,-0.9,23.88,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,4 se- 2,Bassano Del Grappa,2013-09-22,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
684,28.03,-1.2,28.03,e,CURIC Tea,1995,AF,ANA ATL.FELTRE,2 se- 6,Rovigo,2011-05-08,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
683,23.9,+0.8,23.90,e,DE PAOLI Federico,2002,JM,ANA ATL.FELTRE,3 se- 3,Mestre,2020-09-06,https://www.fidal.it/atleta/DE-PAOLI-Federico/eKmRlJmfcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
682,23.91,+1.0,23.91,e,GIAZZON Francesco,2000,AM,ANA ATL.FELTRE,6 se- 2,Vicenza,2017-05-14,https://www.fidal.it/atleta/GIAZZON-Francesco/eKmRlJakaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
681,23.92,+2.4,23.92,e,MANISCALCHI Stefano,1990,PM,ANA ATL.FELTRE,6 se- 2,Marcon,2011-05-15,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
681,23.92,-0.2,23.92,e,TIREL Enrico,1993,AM,ANA ATL.FELTRE,6 se- 1,Verona,2010-05-30,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
680,23.93,-1.3,23.93,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,5 se- 1,Abano Terme,2011-07-01,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
678,28.11,+0.6,28.11,e,CRIVELLER Ilaria,1995,AF,ANA ATL.FELTRE,2 se- 3,Vicenza,2012-05-20,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
678,23.94,+0.6,23.94,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,4 se- 1,San Giovanni Lupatoto,2011-07-02,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
678,23.94,-0.3,23.94,e,GIAZZON Francesco,2000,AM,ANA ATL.FELTRE,2 se- 7,Bassano Del Grappa,2017-09-12,https://www.fidal.it/atleta/GIAZZON-Francesco/eKmRlJakaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
677,23.95,-2.2,23.95,e,VELLO Michele,1997,JM,ANA ATL.FELTRE,5 se- 3,Marcon,2015-05-10,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
677,28.12,+1.5,28.12,e,CASSOL Anita,2005,AF,ANA ATL.FELTRE,3 se- 1,Vicenza,2021-05-15,https://www.fidal.it/atleta/CASSOL-Anita/eKmRlJWjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
676,23.96,-2.5,23.96,e,DALLA SEGA Andrea,1995,JM,ANA ATL.FELTRE,6 se- 1,Marcon,2013-05-12,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
675,23.97,+0.0,23.97,e,MARIN Pietro,2001,AM,ANA ATL.FELTRE,2 se- 3,Vicenza,2018-09-16,https://www.fidal.it/atleta/MARIN-Pietro/eKmRlJilaWw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
668,24.03,-0.6,24.03,e,SCOPEL Simone,2006,AM,ANA ATL.FELTRE,5 se- 3,Rovereto,2023-04-16,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
668,28.23,+0.3,28.23,e,RENTO Ilaria,2001,AF,ANA ATL.FELTRE,2 se- 5,San Biagio Di Callalta,2018-05-13,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
666,24.05,-1.4,24.05,e,DALLA CORTE Matteo,2001,PM,ANA ATL.FELTRE,1 se- 2,Cassola,2021-09-12,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
666,24.05,-1.8,24.05,e,VELLO Michele,1997,JM,ANA ATL.FELTRE,6 se- 2,Marcon,2015-04-11,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
663,28.3,-2.2,28.30,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,2 se- 1,Feltre,2022-06-08,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657,24.12,-0.8,24.12,e,FERRIGHETTO Ivan,1995,AM,ANA ATL.FELTRE,1 se- 2,Abano Terme,2011-07-01,https://www.fidal.it/atleta/FERRIGHETTO-Ivan/eKmRlJKkaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657,28.37,-2.2,28.37,e,CASSOL Anita,2005,AF,ANA ATL.FELTRE,3 se- 1,Feltre,2022-06-08,https://www.fidal.it/atleta/CASSOL-Anita/eKmRlJWjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657,28.37,-1.2,28.37,e,CRIVELLER Ilaria,1995,AF,ANA ATL.FELTRE,1 se- 5,Marcon,2012-05-06,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
657,28.38,+1.9,28.38,e,ZABOT Alice,1998,AF,ANA ATL.FELTRE,4 se- 7,Rovigo,2015-06-07,https://www.fidal.it/atleta/ZABOT-Alice/eKmRlJajcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
656,24.13,-0.4,24.13,e,ZABOT Alex,1998,AM,ANA ATL.FELTRE,1 se- 4,Trento,2014-09-17,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
655,24.14,-0.8,24.14,e,SCOPEL Luca,1994,JM,ANA ATL.FELTRE,1 se- 1,Marcon,2012-09-11,https://www.fidal.it/atleta/SCOPEL-Luca/eKmRlJOmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
655,28.4,+0.0,28.40,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,1 se- 2,Borgo Valbelluna,2023-06-06,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
654,24.15,+0.1,24.15,e,SCOPEL Simone,2006,AM,ANA ATL.FELTRE,4 se- 1,Borgo Valbelluna,2023-06-06,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
652,28.44,-1.5,28.44,e,RENTO Ilaria,2001,PF,ANA ATL.FELTRE,4 se- 2,Cassola,2021-09-12,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
652,28.44,-1.5,28.44,e,DE PAOLI Camilla,2005,AF,ANA ATL.FELTRE,5 se- 6,San Biagio Di Callalta,2021-07-03,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
649,28.48,+3.0,28.48,e,RENTO Ilaria,2001,JF,ANA ATL.FELTRE,2 se- 6,San Biagio Di Callalta,2019-05-12,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
647,24.21,-0.7,24.21,e,CRIVELLER Marco,2003,JM,ANA ATL.FELTRE,3 se- 1,Vicenza,2021-05-15,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
645,24.23,+1.5,24.23,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,2 se- 5,Montebelluna,2011-05-01,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
641,28.59,-0.3,28.59,e,RENTO Ilaria,2001,JF,ANA ATL.FELTRE,5 se- 8,Vicenza,2019-06-02,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
638,24.29,-1.0,24.29,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,2 se- 4,Arzignano,2013-04-27,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
637,28.64,+0.2,28.64,e,MAHJOUBI Gaia,2004,AF,ANA ATL.FELTRE,2 se- 7,Treviso,2021-04-18,https://www.fidal.it/atleta/MAHJOUBI-Gaia/eKmRlJejamY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
637,24.3,-0.1,24.30,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,6 se- 6,Rossano Veneto,2018-09-01,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
636,28.65,+0.2,28.65,e,SPADA Silvia,1995,AF,ANA ATL.FELTRE,1 se- 5,Bassano Del Grappa,2011-09-18,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
634,28.68,+0.8,28.68,e,RENTO Ilaria,2001,AF,ANA ATL.FELTRE,2 se- 2,Trento,2018-06-03,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
634,24.32,-1.5,24.32,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,4 se- 2,Montebelluna,2013-05-05,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
634,28.68,-0.6,28.68,e,COLUSSI Ilary,2006,AF,ANA ATL.FELTRE,6 se- 5,Vittorio Veneto,2022-05-29,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
634,24.32,-1.0,24.32,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,3 se- 4,Arzignano,2013-04-27,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
634,24.32,-0.3,24.32,e,SCOPEL Simone,2006,AM,ANA ATL.FELTRE,1 se- 2,Feltre,2022-06-08,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
634,28.68,+0.6,28.68,e,COMIOTTO Giada,2006,AF,ANA ATL.FELTRE,3 se- 5,Borgo Valbelluna,2023-05-07,https://www.fidal.it/atleta/COMIOTTO-Giada/eKmRlJaoaGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
633,24.33,+1.9,24.33,e,BARBANTE Lorenzo,1995,AM,ANA ATL.FELTRE,4 se- 2,Rovigo,2011-05-08,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
633,24.33,+0.6,24.33,e,EL AOMARI Abderrahmane,1978,SM,ANA ATL.FELTRE,2 se- 1,Vicenza,2012-05-20,https://www.fidal.it/atleta/EL-AOMARI-Abderrahmane/eKmRlJSma2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
632,28.71,-1.0,28.71,e,CASSOL Anita,2005,AF,ANA ATL.FELTRE,3 se- 1,Treviso,2021-04-18,https://www.fidal.it/atleta/CASSOL-Anita/eKmRlJWjbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
632,24.34,+0.8,24.34,e,DALLA CORTE Matteo,2001,JM,ANA ATL.FELTRE,6 se- 3,Mestre,2020-09-06,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
631,24.35,-1.3,24.35,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,4 se- 8,Caorle,2018-05-06,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
631,24.35,+0.8,24.35,e,FERRIGHETTO Ivan,1995,AM,ANA ATL.FELTRE,3 se- 2,San Giovanni Lupatoto,2011-07-02,https://www.fidal.it/atleta/FERRIGHETTO-Ivan/eKmRlJKkaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629,24.37,+0.0,24.37,e,DALLA CORTE Matteo,2001,JM,ANA ATL.FELTRE,1 se- 1,Vicenza,2019-06-02,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629,28.75,-2.2,28.75,e,RENTO Ilaria,2001,AF,ANA ATL.FELTRE,2 se- 7,San Biagio Di Callalta,2018-04-29,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629,24.37,-0.2,24.37,e,CRIVELLER Marco,2003,JM,ANA ATL.FELTRE,5 se- 6,Treviso,2021-04-18,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
629,28.75,,28.5,m,FACCHIN Alessia,1993,AF,ANA ATL.FELTRE,1 se- 1,Belluno,2010-10-02,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
