punteggio,prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,10.57,,10.57,e,FACCINI Giovanni,1996,CM,ANA ATL.FELTRE,3 se- 2,Feltre,2010-05-26,https://www.fidal.it/atleta/FACCINI-Giovanni/eKmRlJSkcGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.69,-2.5,10.69,e,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,7 se- 2,Mogliano Veneto,2010-09-18,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.75,,10.5,m,LIRA Riccardo,1995,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/LIRA-Riccardo/eKmRlJOja2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.95,,10.7,m,FACCINI Giovanni,1996,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2010-05-08,https://www.fidal.it/atleta/FACCINI-Giovanni/eKmRlJSkcGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.05,,10.8,m,TOLLARDO Federico,1996,CM,ANA ATL.FELTRE,4 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/TOLLARDO-Federico/eKmRlJSnbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.79,,10.79,e,SPADA Silvia,1995,CF,ANA ATL.FELTRE,1 se- 1,Feltre,2010-05-26,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.79,,10.79,e,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,1 se- 3,Majano,2010-09-04,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.85,,10.6,m,SPADA Silvia,1995,CF,ANA ATL.FELTRE,1 se- 2,Feltre,2010-06-02,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.95,,10.7,m,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.95,,10.7,m,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,1 se- 2,Feltre,2010-08-25,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.95,-0.4,10.95,e,SPADA Silvia,1995,CF,ANA ATL.FELTRE,2 se- 1,Feltre,2010-06-19,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.95,-1.1,10.95,e,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,1 se- 3,Mogliano Veneto,2010-09-18,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.06,,11.06,e,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,3 se- 1,Feltre,2010-05-26,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,,10.9,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,1 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.24,,11.24,e,CRIVELLER Ilaria,1995,CF,ANA ATL.FELTRE,1 se- 2,Feltre,2010-05-26,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.25,,11.0,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,3 se- 2,Feltre,2010-08-25,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.32,+0.4,11.32,e,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,1 se- 3,Feltre,2010-06-19,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.45,,11.2,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,4 se- 3,Belluno,2010-05-08,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.48,-0.6,11.48,e,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,5 se- 6,Rossano Veneto,2010-09-05,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.55,,11.3,m,CURIC Tea,1995,CF,ANA ATL.FELTRE,3 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.73,-1.3,11.73,e,FIAMMENGO Angelica,1995,CF,ANA ATL.FELTRE,3 se- 7,Rovigo,2010-06-05,https://www.fidal.it/atleta/FIAMMENGO-Angelica/eKmRlJSocWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.75,,11.5,m,CRIVELLER Ilaria,1995,CF,ANA ATL.FELTRE,4 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.75,,11.5,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,4 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.81,+0.4,11.81,e,COLMANET Elena,1996,CF,ANA ATL.FELTRE,4 se- 3,Feltre,2010-06-19,https://www.fidal.it/atleta/COLMANET-Elena/eKmRlJSocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.14,-0.4,12.14,e,COLMANET Elena,1996,CF,ANA ATL.FELTRE,3 se- 9,Rovigo,2010-06-05,https://www.fidal.it/atleta/COLMANET-Elena/eKmRlJSocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.55,,12.3,m,FENT Laura,1996,CF,ANA ATL.FELTRE,3 se- 2,Belluno,2010-05-08,https://www.fidal.it/atleta/FENT-Laura/eKmRlJSha2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.68,+0.4,12.68,e,FENT Laura,1996,CF,ANA ATL.FELTRE,5 se- 3,Feltre,2010-06-19,https://www.fidal.it/atleta/FENT-Laura/eKmRlJSha2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.91,,9.91,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,3 se- 1,Majano,2011-09-10,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.95,,9.7,m,COLLE Nicola,1996,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2011-04-09,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.98,+0.2,9.98,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,3 se- 2,Montebelluna,2011-09-24,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2011-08-27,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.2,,10.20,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,2 se- 7,Belluno,2011-06-04,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.25,,10.0,m,VELLO Michele,1997,CM,ANA ATL.FELTRE,3 se- 3,Longarone,2011-05-14,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.3,,10.30,e,VELLO Michele,1997,CM,ANA ATL.FELTRE,4 se- 3,Belluno,2011-06-04,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.34,-0.3,10.34,e,VELLO Michele,1997,CM,ANA ATL.FELTRE,2 se- 4,Montebelluna,2011-09-24,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.55,,10.3,m,VELLO Michele,1997,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2011-04-09,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.67,-0.2,10.67,e,SALTAREL Riccardo,1997,CM,ANA ATL.FELTRE,3 se- 1,Montebelluna,2011-09-24,https://www.fidal.it/atleta/SALTAREL-Riccardo/eKmRlJWkbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.15,,11.9,m,VOICU Ioan alexandru,1997,CM,ANA ATL.FELTRE,5 se- 1,Belluno,2011-04-16,https://www.fidal.it/atleta/VOICU-Ioan-alexandru/eKmRlJWicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.05,,10.8,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,1 se- 4,Belluno,2011-04-09,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.35,,11.1,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,3 se- 1,Belluno,2011-04-16,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.35,,11.1,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,1 se- 3,Longarone,2011-05-14,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.35,,11.1,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,4 se- 2,Feltre,2011-08-27,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.35,,11.1,m,BASSANI Rossella,1996,CF,ANA ATL.FELTRE,2 se- 2,Belluno,2011-10-01,https://www.fidal.it/atleta/BASSANI-Rossella/eKmRlJSkcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.35,,11.1,m,DALLA BALLA Marta,1997,CF,ANA ATL.FELTRE,3 se- 2,Belluno,2011-10-01,https://www.fidal.it/atleta/DALLA-BALLA-Marta/eKmRlJSlbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.55,,11.3,m,DALLA BALLA Marta,1997,CF,ANA ATL.FELTRE,4 se- 6,Belluno,2011-04-09,https://www.fidal.it/atleta/DALLA-BALLA-Marta/eKmRlJSlbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.95,,11.7,m,BASSANI Margherita,1997,CF,ANA ATL.FELTRE,5 se- 2,Belluno,2011-10-01,https://www.fidal.it/atleta/BASSANI-Margherita/eKmRlJSlbGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.35,,12.1,m,BASSANI Margherita,1997,CF,ANA ATL.FELTRE,5 se- 2,Feltre,2011-08-27,https://www.fidal.it/atleta/BASSANI-Margherita/eKmRlJSlbGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.55,,12.3,m,SCOPEL Alessia,1997,CF,ANA ATL.FELTRE,5 se- 2,Belluno,2011-04-16,https://www.fidal.it/atleta/SCOPEL-Alessia/eKmRlJWicWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.65,,12.4,m,PELLINI Giulia,1996,CF,ANA ATL.FELTRE,2 se- 2,Longarone,2011-05-14,https://www.fidal.it/atleta/PELLINI-Giulia/eKmRlJSocWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.85,,12.6,m,BASSANI Margherita,1997,CF,ANA ATL.FELTRE,2 se- 5,Longarone,2011-05-14,https://www.fidal.it/atleta/BASSANI-Margherita/eKmRlJSlbGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.85,,12.6,m,RECH Yasmin,1996,CF,ANA ATL.FELTRE,3 se- 5,Longarone,2011-05-14,https://www.fidal.it/atleta/RECH-Yasmin/eKmRlJSocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.44,+2.0,9.44,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,4 se- 1,Marostica,2012-09-22,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.48,+1.4,9.48,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,5 ba- 3,Jesolo,2012-10-06,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.57,,9.57,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,2 se- 4,Feltre,2012-06-21,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.65,,9.65,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,1 se- 2,Rossano Veneto,2012-09-02,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.65,,9.65,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,1 se- 2,Majano,2012-09-08,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.67,-1.2,9.67,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,5 fi- 2,Jesolo,2012-10-06,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.74,+0.0,9.74,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,2 se- 2,Verona,2012-06-02,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.75,,9.5,m,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2012-10-20,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.85,,9.6,m,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,1 se- 1,Vallesella Di Cadore,2012-05-05,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.85,,9.6,m,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,2 se- 3,Belluno,2012-05-19,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.85,,9.6,m,VELLO Michele,1997,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2012-08-23,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.93,+1.2,9.93,e,VELLO Michele,1997,CM,ANA ATL.FELTRE,4 se- 8,Marostica,2012-09-22,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.98,,9.98,e,VELLO Michele,1997,CM,ANA ATL.FELTRE,2 se- 3,Feltre,2012-06-21,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,10.05,e,SALTAREL Riccardo,1997,CM,ANA ATL.FELTRE,3 se- 3,Feltre,2012-06-21,https://www.fidal.it/atleta/SALTAREL-Riccardo/eKmRlJWkbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.13,-0.2,10.13,e,SALTAREL Riccardo,1997,CM,ANA ATL.FELTRE,2 se- 5,Verona,2012-06-02,https://www.fidal.it/atleta/SALTAREL-Riccardo/eKmRlJWkbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.35,,10.1,m,SALTAREL Riccardo,1997,CM,ANA ATL.FELTRE,4 se- 3,Belluno,2012-05-19,https://www.fidal.it/atleta/SALTAREL-Riccardo/eKmRlJWkbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.35,,10.1,m,SALTAREL Riccardo,1997,CM,ANA ATL.FELTRE,5 se- 1,Feltre,2012-08-23,https://www.fidal.it/atleta/SALTAREL-Riccardo/eKmRlJWkbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.39,,10.39,e,SALTAREL Riccardo,1997,CM,ANA ATL.FELTRE,4 se- 4,Rossano Veneto,2012-09-02,https://www.fidal.it/atleta/SALTAREL-Riccardo/eKmRlJWkbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.45,,10.2,m,SALTAREL Riccardo,1997,CM,ANA ATL.FELTRE,3 se- 1,Vallesella Di Cadore,2012-05-05,https://www.fidal.it/atleta/SALTAREL-Riccardo/eKmRlJWkbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.77,,10.77,e,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,3 se- 2,Feltre,2012-06-21,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.05,,10.8,m,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,4 se- 7,Marostica,2012-05-12,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.3,,11.30,e,SPADA Stefania,1998,CF,ANA ATL.FELTRE,3 se- 1,Feltre,2012-06-21,https://www.fidal.it/atleta/SPADA-Stefania/eKmRlJOkamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.45,,11.2,m,SPADA Stefania,1998,CF,ANA ATL.FELTRE,3 se- 4,Belluno,2012-05-19,https://www.fidal.it/atleta/SPADA-Stefania/eKmRlJOkamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.52,,11.52,e,SPADA Stefania,1998,CF,ANA ATL.FELTRE,1 se- 8,Quinto Di Treviso,2012-07-04,https://www.fidal.it/atleta/SPADA-Stefania/eKmRlJOkamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.55,,11.3,m,SPADA Stefania,1998,CF,ANA ATL.FELTRE,1 se- 3,Belluno,2012-10-20,https://www.fidal.it/atleta/SPADA-Stefania/eKmRlJOkamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.65,,11.4,m,ZINGALE Caterina,1998,CF,ANA ATL.FELTRE,4 se- 1,Vallesella Di Cadore,2012-05-05,https://www.fidal.it/atleta/ZINGALE-Caterina/eKmRlJSha2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.65,,11.4,m,FANTINEL Ilaria,1998,CF,ANA ATL.FELTRE,2 se- 2,Belluno,2012-10-20,https://www.fidal.it/atleta/FANTINEL-Ilaria/eKmRlJWlbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.75,,11.5,m,MARAZZINI Giulia,1998,CF,ANA ATL.FELTRE,1 se- 4,Belluno,2012-10-20,https://www.fidal.it/atleta/MARAZZINI-Giulia/eKmRlJSncWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.85,,11.85,e,LAKHDAR Fatima,1997,CF,ANA ATL.FELTRE,4 se- 3,Feltre,2012-06-21,https://www.fidal.it/atleta/LAKHDAR-Fatima/eKmRlJWmbWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.05,,11.8,m,LAKHDAR Fatima,1997,CF,ANA ATL.FELTRE,1 se- 3,Belluno,2012-05-19,https://www.fidal.it/atleta/LAKHDAR-Fatima/eKmRlJWmbWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.15,,11.9,m,BASSANI Margherita,1997,CF,ANA ATL.FELTRE,1 se- 2,Vallesella Di Cadore,2012-05-05,https://www.fidal.it/atleta/BASSANI-Margherita/eKmRlJSlbGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.15,,11.9,m,LAKHDAR Fatima,1997,CF,ANA ATL.FELTRE,2 se- 2,Vallesella Di Cadore,2012-05-05,https://www.fidal.it/atleta/LAKHDAR-Fatima/eKmRlJWmbWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.75,,13.5,m,DE BARBA Giulia,1997,CF,ANA ATL.FELTRE,4 se- 3,Belluno,2012-10-20,https://www.fidal.it/atleta/DE-BARBA-Giulia/eKmRlJWmaGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.87,-0.1,9.87,e,RIGHES Gabriele,1999,CM,ANA ATL.FELTRE,4 se- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/RIGHES-Gabriele/eKmRlJafaGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.95,-0.5,9.95,e,RIGHES Gabriele,1999,CM,ANA ATL.FELTRE,1 se- 3,Majano,2013-09-07,https://www.fidal.it/atleta/RIGHES-Gabriele/eKmRlJafaGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.01,-0.1,10.01,e,ZABOT Alex,1998,CM,ANA ATL.FELTRE,6 se- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.03,-1.3,10.03,e,RIGHES Gabriele,1999,CM,ANA ATL.FELTRE,1 se- 4,Bassano Del Grappa,2013-06-01,https://www.fidal.it/atleta/RIGHES-Gabriele/eKmRlJafaGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,ZABOT Alex,1998,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2013-05-11,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.04,-0.5,10.04,e,ZABOT Alex,1998,CM,ANA ATL.FELTRE,5 se- 2,Bassano Del Grappa,2013-06-01,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.14,+0.0,10.14,e,ZABOT Alex,1998,CM,ANA ATL.FELTRE,4 se- 4,Caprino Veronese,2013-09-28,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.22,-0.9,10.22,e,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,2 se- 5,Feltre,2013-06-22,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.29,-1.2,10.29,e,MARIN Leonardo,1998,CM,ANA ATL.FELTRE,1 se- 4,Feltre,2013-06-22,https://www.fidal.it/atleta/MARIN-Leonardo/eKmRlJaibmw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.31,-0.5,10.31,e,ZABOT Alex,1998,CM,ANA ATL.FELTRE,5 se- 3,Majano,2013-09-07,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.35,,10.1,m,ZABOT Alex,1998,CM,ANA ATL.FELTRE,1 se- 2,Belluno,2013-05-03,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.39,-0.7,10.39,e,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,1 se- 3,Feltre,2013-06-22,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.45,,10.2,m,ZABOT Alex,1998,CM,ANA ATL.FELTRE,1 se- 2,Feltre,2013-04-06,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.65,,10.4,m,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2013-04-06,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.65,,10.4,m,RIGHES Gabriele,1999,CM,ANA ATL.FELTRE,2 se- 2,Belluno,2013-05-03,https://www.fidal.it/atleta/RIGHES-Gabriele/eKmRlJafaGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,-0.7,11.15,e,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,5 se- 3,Feltre,2013-06-22,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.75,,11.5,m,D'ALBERTO Davide,1999,CM,ANA ATL.FELTRE,4 se- 2,Feltre,2013-04-06,https://www.fidal.it/atleta/D-ALBERTO-Davide/eKmRlJWlbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.9,+1.5,10.90,e,ZINGALE Caterina,1998,CF,ANA ATL.FELTRE,1 se- 3,Feltre,2013-06-22,https://www.fidal.it/atleta/ZINGALE-Caterina/eKmRlJSha2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,,10.9,m,FANTINEL Ilaria,1998,CF,ANA ATL.FELTRE,1 se- 2,Feltre,2013-04-06,https://www.fidal.it/atleta/FANTINEL-Ilaria/eKmRlJWlbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
